provider_id,cbsa,procedure_volume,risk_score,asc_rate,hopd_rate,inpatient_rate,asc_cost,hopd_cost,inpatient_cost,n_asc,n_hopd,n_inpatient,provider_cost_in_total_asc,provider_cost_in_total_hopd,provider_cost_in_total_inpatient,provider_cost_in_total,provider_avg_cost,cbsa_total_volume,cbsa_total_asc_volume,cbsa_total_cost,cbsa_asc_avg,cbsa_cost_avg,asc_gap,cost_gap,asc_shortfall,excess_cost,opportunity_score,high_cost_flag,high_cost_prob,treatment,asc_rate_post,volume_x_gap,cost_x_gap,uplift_score,uplift_segment,final_score
305,NY,154,0.9363401605389825,0.4727600684992263,0.32324451885022853,0.20399541265054522,15848.758139963202,22780.31060104123,26230.12529027838,72.80505054888086,49.7796559029352,31.415293548183964,1153869.6375170078,1133996.0230818193,824027.0857997395,3111892.7463985663,20207.095755834845,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,0.013874870805751616,-1513.509754730152,0.0,0.0,0.0,0,0.571578835607005,control,0.4727600684992263,2.136730104085749,-3233.961855759354,0.0039522524788992985,High,0.0
306,FL,172,1.209729876899652,0.4055114810614892,0.49897374975630665,0.0955147691822042,13262.326062881553,23504.265255096598,25887.930387211658,69.74797474257615,85.82348495808475,16.428540299339122,925020.383261672,2017217.9555716168,425300.90763279254,3367539.246466081,19578.7165492214,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.04603946922011304,-2164.4058575905874,0.04603946922011304,0.0,0.0,0,0.48280694467096574,treatment,0.41373901779270517,-7.918788705859443,17139.472659984363,0.0030223863554796337,High,0.0
307,CA,52,0.8972915094223969,0.2621975520899989,0.5723708974787409,0.16543155043126007,16676.43732241232,28602.71612132372,40123.13406202717,13.634272708679942,29.76328666889453,8.602440622425524,227371.0942629779,851310.839427969,345156.8783542078,1423838.8120451546,27381.515616252975,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,-0.1925658308225619,5524.325215409019,0.1925658308225619,5524.325215409019,55317.406291641826,1,0.8564451301093895,control,0.2621975520899989,-10.013423202773218,-55317.406291641826,-0.009809280639269502,Medium,-542.6239625512071
308,FL,74,1.2218390407705562,0.40037099033395473,0.5289794135561512,0.07064959610989406,16629.38165456243,24141.541109984937,36255.63779939433,29.62745328471265,39.14447660315519,5.22807011213216,492686.2281242059,945007.9911439145,189547.0163753025,1627241.235643423,21989.746427613823,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.05117995994764751,246.6240208018353,0.05117995994764751,246.6240208018353,934.043355500663,1,0.4455061024847487,treatment,0.34576000363255066,-3.787317036125916,-934.0433555006631,-0.054297574642434454,Low,-50.716288814567186
309,CA,26,1.259254211452535,0.46786038127663365,0.45316597168827916,0.07897364703508722,13924.290991860316,24116.708556488793,35199.401708148536,12.164369913192475,11.782315263895258,2.0533148229122675,169380.22640392263,284150.6633400313,72275.45328498477,525806.3430289387,20223.32088572841,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,0.013096998364072854,-1633.8695151155443,0.0,0.0,0.0,0,0.3695136549104229,control,0.46786038127663365,0.3405219574658942,-556.3684455309965,-0.08425245025901179,Low,-0.0
310,FL,76,0.8039466402000879,0.33798660420470283,0.5335519777849401,0.12846141801035701,15255.23843619228,20075.30501493844,33286.1390512029,25.686981919557414,40.54995031165545,9.763067768787133,391861.0338890084,814052.6208470812,324974.83131816576,1530888.4860542552,20143.269553345464,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.11356434607689941,-1599.8528534665238,0.11356434607689941,0.0,0.0,0,0.7192958736316349,treatment,0.3326162632976431,-8.630890301844355,13808.154477362239,-0.011320665037616251,Medium,-0.0
311,TX,145,1.2528118056095352,0.5150777204152044,0.4013229385905064,0.08359934099428927,19118.683813409072,23986.190297670815,25433.242733265717,74.68626946020464,58.191826095623426,12.121904444171944,1427903.171012723,1395800.21449859,308299.3381180775,3132002.72362939,21600.018783650965,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.054578465855498526,-93.34150690754541,0.0,0.0,0.0,0,0.26999164530319314,control,0.5150777204152044,7.913877549047286,-738.6932559098659,-0.02404745560192051,Medium,-0.0
312,FL,31,1.2800255448874864,0.439189489667978,0.46764166095062293,0.0931688493813992,16744.14730137586,23123.323909889892,36925.028393145505,13.614874179707318,14.496891489469311,2.888234330823375,227969.45875471813,335216.317597525,106648.13467171074,669833.9110239539,21607.54551690174,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.012361460613624253,-135.5768899102477,0.012361460613624253,0.0,0.0,0,0.4489420274107788,treatment,0.35482196280921585,-0.38320527902235185,51.95377992703914,-0.08539690060323851,Low,-0.0
313,TX,35,0.47171906901074245,0.4491992204561454,0.41309641451264734,0.13770436503120725,15988.270757596667,26377.30231730148,36131.99201142977,15.721972715965089,14.458374507942656,4.819652776092254,251367.15662639728,381372.9154127685,174143.65560363064,806883.7276427965,23053.820789794187,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,-0.011300034103560452,1360.4604992356763,0.011300034103560452,1360.4604992356763,538.0637513268507,1,0.5567831452630787,treatment,0.44249572019919436,-0.39550119362461583,-538.0637513268507,-0.009244885010315895,Medium,-4.974337509235942
314,TX,62,1.0880442858621902,0.4259525794731451,0.41733855918647134,0.15670886134038367,18103.683169137174,23373.37330175901,35229.09630332786,26.409059927334994,25.87499066956122,9.715949403103787,478101.25371922954,604785.8160991857,342284.1172002042,1425171.1870186194,22986.63204868741,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,-0.034546675086560785,1293.2717581288998,0.034546675086560785,1293.2717581288998,2770.0508320556683,1,0.6841436711955775,treatment,0.3638690432027464,-2.1418938553667686,-2770.0508320556683,-0.05877071353771146,Low,-162.79786393564297
315,FL,136,0.848077567509726,0.3016630771596367,0.4918928181631996,0.20644410467716368,13072.660843916603,28671.146825189462,31159.670769654324,41.02617849371059,66.89742327019515,28.07639823609426,536321.3171702639,1918025.8448066113,874851.3254344005,3329198.4874112755,24479.40064272997,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.14988787312196555,2736.27823591798,0.14988787312196555,2736.27823591798,55778.34980702711,1,0.8659089442646772,control,0.3016630771596367,-20.384750744587315,-55778.34980702711,0.03037636831538354,High,1694.343697762558
316,TX,154,1.3909194940997327,0.47570862352174026,0.4246008218067039,0.09969055467155573,17511.667136474913,26188.483677184122,31539.223465547177,73.259128022348,65.3885265582324,15.352345419419581,1282889.4646357598,1712426.3604453898,484201.05290334375,3479516.8779844935,22594.26544145775,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.015209368962034397,900.9051508992379,0.0,900.9051508992379,0.0,1,0.34892454767008757,treatment,0.4380445481463341,2.342242820153297,2110.138621332863,-0.043870955604307205,Low,-0.0
317,NY,130,0.8450181444179312,0.33714677306499213,0.4474652864110833,0.2153879405239246,15711.221899047085,25591.231824345654,37615.59198983082,43.829080498448974,58.17048723344083,28.0004322681102,688608.409342329,1488654.4241261235,1053252.8357361264,3230515.6692045787,24850.120532342913,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,-0.12173842462848256,3129.5150217779155,0.12173842462848256,3129.5150217779155,49527.68971831391,1,0.8679875272976669,control,0.33714677306499213,-15.825995201702732,-49527.68971831391,0.025128379310771887,High,1244.5505736280088
318,TX,70,0.598155053406799,0.587775176744298,0.2235421415380477,0.18868268171765423,17914.273622839133,27107.931417851654,31162.764370315217,41.14426237210086,15.647949907663339,13.207787720235796,737069.5741436991,424183.55292691593,411591.1765788509,1572844.303649466,22469.204337849515,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.12727592218459216,775.8440472910042,0.0,775.8440472910042,0.0,1,0.32365363373775535,treatment,0.5705436393621338,8.909314552921451,6912.238661327223,-0.022023874592953074,Medium,-0.0
319,CA,179,0.9910549549993517,0.5571217320263357,0.35762148157220736,0.085256786401457,13955.728469566322,25601.962849620853,40314.46884266416,99.7247900327141,64.01424520142511,15.260964765860802,1391732.0913810718,1638890.3274934057,615237.6885622909,3645860.1074367682,20367.933561099264,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,0.10235834911377495,-1489.2568397446921,0.0,0.0,0.0,0,0.215761099441378,control,0.5571217320263357,18.322144491365716,-27286.379002556925,0.014361017425817413,High,0.0
320,FL,94,0.7309083087702646,0.4302540509061182,0.4190991672198011,0.15064678187408076,17784.986707872104,27181.937135139342,42997.63156205743,40.44388078517511,39.39532171866131,14.16079749616359,719293.8821791033,1070841.1583752413,608880.7533649475,2399015.7939192923,25521.444616162684,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.02129689937548407,3778.3222093506956,0.02129689937548407,3778.3222093506956,7563.855502665651,1,0.6918539125941112,control,0.4302540509061182,-2.0019085412955024,-7563.855502665651,-0.0058786413269055204,Medium,-44.46519354871203
321,NY,27,1.2548755793613664,0.568426543811606,0.33128418509573254,0.10028927109266156,11515.40186588715,24558.225294076947,40594.41535768027,15.34751668291336,8.944672997584778,2.707810319501862,176732.82224715466,219665.29465653357,109921.97681967152,506320.09372335975,18752.59606382814,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,0.10954134611813127,-2968.009446736858,0.0,0.0,0.0,0,0.12028534234243696,treatment,0.4806648283300456,2.9576163451895443,-8778.233252345908,-0.08907655033223227,Low,-0.0
322,FL,64,0.7574162503354638,0.5410918730589263,0.33797614444141444,0.12093198249965921,14248.215754500125,24735.360632238404,35476.38584295304,34.62987987577128,21.630473244250524,7.7396468799781895,493414.0000224112,535037.5563425205,274574.6990023139,1303026.2553672455,20359.78524011321,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.089540922777324,-1383.3371666987769,0.0,0.0,0.0,0,0.29016561866959895,control,0.5410918730589263,5.730619057748736,-7927.378330776151,-0.03126283784264594,Medium,-0.0
323,CA,78,0.9947480652435169,0.487639617989787,0.3762889914749353,0.13607139053527775,15545.19726247328,22585.338375072442,34534.95090177537,38.03589020320339,29.35054133504495,10.613568461751665,591275.4162625716,662891.9075435407,366539.0657192253,1620706.3895253376,20778.287045196637,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,0.0328762350772262,-1078.9033556473187,0.0,0.0,0.0,0,0.43471616410210295,control,0.487639617989787,2.5643463360236436,-2766.681866977816,-0.03138726495774313,Medium,-0.0
324,CA,151,1.4637431281492492,0.3918575066690345,0.4281039974599337,0.1800384958710316,16313.63975884045,22858.326179548734,35491.74144395925,59.170483507024215,64.64370361645,27.185812876525773,965285.9522900034,1477646.862718888,964871.8415575108,3407804.6565664024,22568.242758717897,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,-0.06290587624352628,711.0523578739412,0.06290587624352628,711.0523578739412,6754.135115689943,1,0.8111908094477676,treatment,0.3601568241676294,-9.49878731277247,-6754.135115689942,-0.031455890815251186,Medium,-212.45733675059677
325,CA,123,1.329558586664241,0.3242192754717264,0.49422914513027266,0.1815515793980009,10813.427392024596,28901.23475919339,38397.13909774565,39.87897088302235,60.79018485102354,22.33084426595411,431228.35611222516,1756911.403434193,857440.5334499357,3045580.292996354,24760.81539021426,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,-0.1305441074408344,2903.6249893703025,0.1305441074408344,2903.6249893703025,46623.28930737055,1,0.8444326498606497,control,0.3242192754717264,-16.05692521522263,-46623.289307370556,-0.01802261231543012,Medium,-840.2734680568778
326,TX,176,1.1433517609866848,0.46983170634758104,0.37745850945057086,0.15270978420184808,12508.607554099233,26399.696274188762,42274.58843521703,82.69038031717426,66.43269766330047,26.876922019525264,1034341.5158867445,1753803.040986142,1136210.8167808526,3924355.373653739,22297.4737139417,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.009332451787875173,604.1134233831908,0.0,604.1134233831908,0.0,1,0.47967465958933986,control,0.46983170634758104,1.6425115146660305,992.2632540712058,-0.01974761005509751,Medium,-0.0
327,TX,176,0.9617266862343176,0.5904188656731825,0.23787849605850128,0.17170263826831625,12832.778556006395,20382.48070736019,37766.047585964916,103.91372035848012,41.866615306296225,30.21966433522366,1333501.7622911488,853345.4787630537,1141277.2813159435,3328124.5223701457,18909.798422557647,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.1299196111134766,-2783.561868000863,0.0,0.0,0.0,0,0.20562945487456216,control,0.5904188656731825,22.865851555971883,-63648.51247057153,0.0029245530084196503,High,0.0
328,FL,117,1.1148689368633264,0.25993047309862605,0.5901448436264346,0.14992468327493935,13128.679081662925,28172.670147723606,26504.888047898974,30.411865352539248,69.04694670429285,17.541187943167905,399267.62048823154,1945236.854207494,464927.2226608206,2809431.697356546,24012.236729543125,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.1916204771829762,2269.114322731137,0.1916204771829762,2269.114322731137,50872.62600862256,1,0.8624110891231129,treatment,0.25101953078604494,-22.419595830408216,-50872.62600862256,-0.0021473433398582764,Medium,-109.24099464071658
329,FL,175,1.2066951858175161,0.493400103815527,0.31337074805567144,0.1932291481288016,13499.029091984527,25376.126106118205,30362.081925568833,86.34501816771723,54.839880909742504,33.81510092254028,1165573.9121939472,1391623.7336101301,1026696.8645315462,3583894.5103356238,20479.39720191785,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.041849153533924766,-1263.7252048941373,0.0,0.0,0.0,0,0.5019264467904009,control,0.493400103815527,7.323601868436834,-9255.020271753425,-0.005102642110454858,Medium,-0.0
330,NY,98,0.7040192910353534,0.5979888688320276,0.21391633041548896,0.1880948007524834,15329.460386073997,22621.90778793818,34243.809207409075,58.6029091455387,20.96380038071792,18.433290473743373,898350.9742552291,474241.1590973441,631226.0820476193,2003818.2154001924,20447.124646940738,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,0.13910367113855293,-1273.4808636242597,0.0,0.0,0.0,0,0.2601756360053771,treatment,0.5812028699936768,13.632159771578188,-17360.29459897328,-0.011298711617537704,Medium,-0.0
331,NY,143,1.255401173177152,0.4080313203744727,0.4333963836709988,0.15857229595452838,17952.503696990167,30356.72471525277,39930.75743113157,58.3484788135496,61.97568286495283,22.675838321497558,1047501.2816140016,1881378.7437711812,905463.3995632767,3834343.4249484595,26813.590384254963,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,-0.05085387731900198,5092.984873689966,0.05085387731900198,5092.984873689966,37036.71799744521,1,0.6809981905532823,treatment,0.3708761000236192,-7.272104456617283,-37036.717997445216,-0.029634594617535315,Medium,-1097.568123818263
332,FL,191,0.6694917842328758,0.3168676902569629,0.422205422654461,0.26092688708857614,14249.445546124658,28775.961296180958,46458.17184660846,60.52172883907991,80.64123572700204,49.83703543391805,862401.0794497916,2320529.078156416,2315337.5565144797,5498267.714120687,28786.741958747054,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.13468326002463937,7043.619551935066,0.13468326002463937,7043.619551935066,181193.6099329297,1,0.9019568336978252,treatment,0.38433079464538744,-25.72450266470612,-181193.60993292974,0.06548660501099335,High,11865.75436419377
333,TX,23,1.1717355805036829,0.25005529741202015,0.5464091253006398,0.20353557728734017,18091.61583213298,27266.325347273018,35360.83453345244,5.751271840476464,12.567409881914715,4.681318277608824,104049.80068406457,342667.0866128206,165535.32101295222,612252.2083098374,26619.661230862494,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,-0.2104439571476857,4926.300940303983,0.2104439571476857,4926.300940303983,23844.336071492515,1,0.8589017067065997,treatment,0.22568536593339789,-4.840211014396772,-23844.33607149251,-0.03187922424939846,Medium,-760.1389367011305
334,CA,109,0.6679328786351078,0.3993615769661201,0.44773789910371425,0.15290052393016548,15169.71017689511,25476.7566243938,38340.18941955672,43.530411889307096,48.803431002304855,16.666157108388038,660343.7322416578,1243353.134081116,638983.6204316891,2542680.486754463,23327.34391517856,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,-0.055401805946440674,1470.1535143346046,0.055401805946440674,1470.1535143346046,8877.958408678147,1,0.6947930506142704,control,0.3993615769661201,-6.0387968481620335,-8877.958408678147,0.013943540007236244,High,123.79016825398315
335,FL,123,1.5888388730111842,0.6280148284847971,0.2760458931487723,0.09593927836643071,14571.65735828317,26020.746471748753,27261.898061975797,77.24582390363004,33.953644857299,11.800531239070978,1125599.6782819766,883499.1846235731,321704.8797167139,2330803.7426222637,18949.62392375824,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.1764638782031948,-2793.498483053747,0.0,0.0,0.0,0,0.09875791451115726,control,0.6280148284847971,21.705057018992964,-60633.04385715192,-0.06291024413399815,Low,-0.0
336,NY,156,1.2290024874811116,0.5488128892779797,0.37684105175584637,0.07434605896617402,17090.393686983607,18499.28129837088,31482.29302245596,85.61481072736483,58.78720407391204,11.597985198723148,1463190.8207672522,1087521.0249080332,365131.16849630926,2915843.0141715948,18691.30137289484,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,0.08992769158450498,-3029.3041376701585,0.0,0.0,0.0,0,0.21731905474646188,control,0.5488128892779797,14.028719887182776,-42497.25920045843,-0.01912398059620568,Medium,-0.0
337,TX,138,0.5331924163642137,0.4396437687264179,0.42056288541148545,0.1397933458620967,14687.754371106075,27245.331668240462,36777.31051183925,60.670840084245675,58.037678186784994,19.291481728969348,891118.3966460571,1581255.791453562,709488.8137797792,3181863.0018793982,23056.978274488392,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,-0.020855485833287946,1363.617983929882,0.020855485833287946,1363.617983929882,3924.5703453295528,1,0.645281121050338,control,0.4396437687264179,-2.8780570449937364,-3924.5703453295523,0.016882024182043376,High,66.25469147398383
338,FL,152,0.9997220121309541,0.6865599033685946,0.23784866118307743,0.075591435448328,13435.916869147179,25543.007883662864,24737.988659802053,104.35710531202638,36.15299649982777,11.489898188145856,1402133.3916772238,923456.2746131367,284236.97108063236,2609826.637370993,17169.91208796706,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.23500895308699238,-4573.210318844929,0.0,0.0,0.0,0,0.08419826949500284,control,0.6865599033685946,35.72136086922284,-163361.29613031336,-0.008204406398769515,Medium,-0.0
339,FL,75,0.8435733867746092,0.4931518047405743,0.3924727806495081,0.11437541460991758,17652.180042864675,25726.715999471115,36231.51336734512,36.98638535554307,29.435458548713108,8.578156095743818,652890.3334308197,757277.6823969462,310799.57725011517,1720967.593077881,22946.23457437175,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.04160085445897205,1203.1121675597606,0.0,1203.1121675597606,0.0,1,0.4102397203884363,treatment,0.47032872388119973,3.1200640844229035,3753.7870635353993,-0.023142040227041638,Medium,-0.0
340,TX,115,0.8080819210655907,0.5214118374676908,0.3499450714122857,0.12864309112002348,14923.4045400444,25663.455956247526,33105.80402131595,59.962361308784445,40.243683212412854,14.7939554788027,894842.5749872964,1032791.9916389353,489765.7907813155,2417400.357407547,21020.872673109105,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.06091258290798496,-672.4876174494057,0.0,0.0,0.0,0,0.38014645669329455,treatment,0.5017913191883165,7.0049470344182705,-4710.740141535222,-0.017859425594538236,Medium,-0.0
341,FL,197,1.0441310579405254,0.5245229769125727,0.3661433816998543,0.10933364138757301,18582.180324229685,23594.167020224842,35226.95942512093,103.33102645177681,72.13024619487129,21.538727353351884,1920115.766614664,1701853.0759317307,758743.8745452691,4380712.717091664,22237.12039132824,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.07297202663097041,493.9979845162525,0.0,493.9979845162525,0.0,1,0.3332304092963344,treatment,0.5351651480338241,14.375489246301171,7101.46271410784,0.010176122720443881,High,0.0
342,TX,94,0.7216018750994505,0.46253791503501535,0.4654783221687579,0.07198376279622676,14290.217860248693,22151.51841338869,31425.30971457942,43.47856401329144,43.75496228386324,6.766473702845316,621318.1520007034,969238.8527081243,212638.5317874711,1803195.5364962989,19182.93123932233,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.002038660475309484,-2510.4290512361804,0.0,0.0,0.0,0,0.34875389106491633,control,0.46253791503501535,0.1916340846790915,-481.08377338544545,-0.01402280486680707,Medium,-0.0
343,CA,162,1.2284397294953309,0.6239457853074531,0.23332237039943424,0.14273184429311273,12337.167470152159,25278.480565139653,37616.160725056296,101.0792172198074,37.798224004708345,23.12255877548426,1247031.2305926518,955481.670899815,869781.8872731769,3072294.7887656437,18964.782646701504,136818,62219.816523330745,2990457076.2626686,0.4547633829125608,21857.190400843956,0.16918240239489235,-2892.407754142452,0.0,0.0,0.0,0,0.17413072368637306,treatment,0.6021057215498102,27.40754918797256,-79273.80779333251,-0.021744398590583636,Medium,-0.0
344,TX,51,1.2113962260998026,0.40867907381126717,0.5312174792124402,0.06010344697629253,13461.119677689005,20999.825119579855,40292.0636914615,20.842632764374624,27.09209143983445,3.065275795790919,280565.1740393688,568929.1823601899,123506.28759590305,973000.6439954618,19078.443999911015,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,-0.05182018074843869,-2614.9162906474958,0.05182018074843869,0.0,0.0,0,0.4511988657946076,control,0.40867907381126717,-2.642829218170373,6910.777175992895,-0.05776692534108868,Low,-0.0
345,TX,47,1.1054274324825957,0.5346920705605416,0.3099622798453821,0.15534564959407637,13658.589988514726,25845.072879803833,38728.39356750933,25.130527316345454,14.568227152732959,7.301245530921589,343247.56880913186,376516.8924919204,282765.5104545499,1002529.9717556022,21330.424930970257,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.07419281600083572,-362.93535958825305,0.0,0.0,0.0,0,0.4150668386891102,control,0.5346920705605416,3.4870623520392785,-1265.578228644035,-0.07276168625163204,Low,-0.0
346,TX,41,0.9941486414377406,0.4813099247115266,0.39372213957947805,0.12496793570899534,14808.70369138579,21915.271827553683,38576.70986846304,19.73370691317259,16.1426077227586,5.123685364068809,292230.6184098242,353769.6362498221,197654.92374697287,843655.1784066192,20576.95557089315,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.020810670151820754,-1116.4047196653592,0.0,0.0,0.0,0,0.44377380466167177,control,0.4813099247115266,0.8532374762246508,-952.5583454525599,-0.06667637460143966,Low,-0.0
347,FL,36,1.1979454857834946,0.3042788830278174,0.49789006772549965,0.19783104924668285,13411.469400476932,27898.231358279576,37845.71289978548,10.954039789001428,17.924042438117986,7.1219177728805825,146909.76944179944,500049.0828142371,269534.05532831815,916492.9075843547,25458.13632178763,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.14727206725378483,3715.0139149756433,0.14727206725378483,3715.0139149756433,19696.24004886142,1,0.8342083489130805,treatment,0.2642571747653284,-5.301794421136254,-19696.24004886142,-0.043725366905322804,Low,-861.2253227917787
348,FL,78,1.2374156518233952,0.5028647669624281,0.4392312496065514,0.057903983431020364,12494.12375644966,20720.764127517472,34913.54322786206,39.22345182306939,34.26003746931101,4.516510707619588,490062.66123257,709894.155401504,157687.39182957835,1357644.2084636525,17405.694980303237,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,0.05131381668082585,-4337.4274265087515,0.0,0.0,0.0,0,0.26848364107929185,treatment,0.44977422054283933,4.002477701104416,-17360.456554759992,-0.05187274586065427,Low,-0.0
349,TX,109,1.1364753210225043,0.3843800133426342,0.35830288501487706,0.2573171016424887,14354.112234510792,24868.92201348731,32810.140744322256,41.89742145434713,39.0550144666216,28.04756407903127,601400.2898922991,971256.1090060313,920244.5249684133,2492900.9238667437,22870.65067767655,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,-0.07611924121707164,1177.2903871180388,0.07611924121707164,1177.2903871180388,9767.975154593963,1,0.8106745248004118,treatment,0.35713050605422675,-8.296997292660809,-9767.975154593963,-0.025881899813036013,Medium,-252.81375432742593
350,FL,125,0.6064377930459287,0.3973271815291404,0.45386433132573756,0.14880848714512201,15182.951423944338,25224.53947147418,39619.405039410034,49.665897691142554,56.733041415717196,18.60106089314025,754074.9120712066,1431064.8425275378,736962.9656880538,2922102.7202867977,23376.82176229438,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.05422376875246182,1633.699355482393,0.05422376875246182,1633.699355482393,11073.1670078404,1,0.6930881923742764,treatment,0.40742332697539935,-6.777971094057728,-11073.1670078404,0.015885681643522165,High,175.9048058721055
351,NY,45,0.763484165839298,0.371520635184577,0.5674482367122327,0.06103112810319032,15823.400074893814,28658.211054002742,30576.350994308374,16.718428583305965,25.535170652050468,2.7464007646435644,264542.3840971905,731792.3098464392,83974.91375077853,1080309.6076944084,24006.880170986853,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,-0.08736456250889768,2286.2746604218555,0.08736456250889768,2286.2746604218555,8988.27234673203,1,0.5714149099637823,treatment,0.34266160280838265,-3.9314053129003956,-8988.27234673203,-0.028667318262726116,Medium,-257.66966399582725
352,NY,44,0.9195817235523662,0.4646488963114893,0.3865389039663906,0.14881219972212012,14966.36348800037,25766.75820209495,37503.78479461293,20.44455143770553,17.007711774521187,6.547736787773285,305980.5881658215,438233.5968650106,245564.91138041948,989779.0964112517,22494.979463892083,141464,64915.735606509705,3072683737.9465666,0.4588851976934747,21720.605510564998,0.005763698618014623,774.3739533270855,0.0,774.3739533270855,0.0,1,0.48655303546409734,control,0.4646488963114893,0.2536027391926434,196.3833557231851,-0.04811624678188492,Low,-0.0
353,FL,157,0.5572627306450908,0.41171062793889396,0.4503214683959194,0.13796790366518658,17732.385467679815,22559.50546290408,37370.443964225466,64.63856858640635,70.70047053815935,21.66096087543429,1146196.014253217,1594967.6513354948,809479.7246066973,3550643.3901954093,22615.562994875218,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.03984032234270829,872.4405880632294,0.03984032234270829,872.4405880632294,5457.055337768263,1,0.6129042111801545,treatment,0.4480813607274102,-6.254930607805202,-5457.055337768263,0.03598948037082844,High,196.39658596113546
354,FL,64,1.067200939999459,0.400481683043906,0.47165043402802315,0.12786788292807083,15122.83652747184,22324.62500289527,29750.361962814022,25.630827714809985,30.18562777779348,8.183544507396533,387610.81759486604,673882.8206162184,243463.41123384543,1304957.04944493,20389.95389757703,138165,62388.53704565758,3004138507.337178,0.45155095028160225,21743.12240681199,-0.051069267237696225,-1353.168509234958,0.051069267237696225,0.0,0.0,0,0.6260884441371651,treatment,0.3537966937385183,-3.2684331032125584,4422.740749808326,-0.04632586048050308,Low,-0.0
355,TX,102,1.423301562197085,0.5096563842657507,0.4444352435105177,0.04590837222373162,10632.740195616258,29340.726199531204,30279.453088278933,51.98495119510657,45.33239483807281,4.6826539668206255,552742.480139359,1330085.384912936,141788.20111698838,2024616.0661692834,19849.1771193067,134654,62008.066623482635,2921097736.5648656,0.46049925455970586,21693.36029055851,0.0491571297060448,-1844.1831712518106,0.0,0.0,0.0,0,0.25426599773310127,treatment,0.4366458913303259,5.01402723001657,-9246.784637794888,-0.06899051521147315,Low,-0.0
