provider_id,cbsa,procedure_volume,risk_score,asc_rate,hopd_rate,inpatient_rate,asc_cost,hopd_cost,inpatient_cost,provider_avg_cost,cbsa_asc_avg,cbsa_cost_avg,asc_gap,cost_gap,opportunity_score,high_cost_flag,high_cost_prob,treatment,asc_rate_post,volume_x_gap,cost_x_gap,uplift_score,uplift_segment,final_score
553,FL,141,0.7261166453264737,0.4725797978481751,0.38588568065187545,0.1415345214999494,16668.041422944418,25653.37559388105,33942.42662903406,22580.275059730557,0.45364567185522325,21742.780054805095,-0.018934125992951856,837.4950049254621,-2235.8702677834412,1,0.48715787434510527,treatment,0.46977376876805466,-2.6697117650062117,-15.857235941726534,0.0027730136254791593,High,-6.2000987173672195
554,NY,34,0.8555617670401934,0.4251170830557599,0.35891800313481886,0.21596491380942115,12508.755404581385,22119.115654559475,40957.63113839877,22102.045710738563,0.45660124483146614,21757.72819188544,0.03148416177570623,344.31751885312406,368.5786478365723,1,0.7240187652784443,control,0.4251170830557599,1.0704615003740119,10.840548465781538,-0.04186273926992179,Low,-15.429711834842749
555,FL,184,0.5790140210040664,0.7045056338194029,0.20959312152503007,0.08590124465556694,14833.106248619559,24670.30285639822,33589.918064802674,18506.148473479698,0.45364567185522325,21742.780054805095,-0.25085996196417965,-3236.631581325397,149397.1946705367,0,0.12390088066566403,treatment,0.7103068406362807,-46.15823300140905,811.9412753833517,-0.006172487195136744,High,-922.1522710932393
556,FL,148,1.1107889429289999,0.5808868600398189,0.27831097504319174,0.14080216491698935,16664.08237029358,24281.116695343968,45953.90034751087,22908.056401452566,0.45364567185522325,21742.780054805095,-0.12724118818459568,1165.2763466474717,-21944.129742802703,1,0.3034301917030907,treatment,0.5547597569198157,-18.83169585132016,-148.2711469108291,-0.02861359419677245,Medium,627.9004234618811
557,CA,130,1.1303782505970346,0.557343081700948,0.32381612796127807,0.11884079033777384,15488.600259875953,23636.146562855203,32821.92213009223,20186.81282632744,0.4558528601520902,21816.517242385336,-0.10149022154885784,-1629.7044160578953,21501.878091832812,0,0.22404865948996533,treatment,0.5270702615725095,-13.193728801351519,165.3990622448678,-0.03282534438706031,Medium,-705.8065533329992
558,FL,43,0.7305571366484387,0.6007720295338429,0.3516964072563347,0.047531563209822436,15163.96332662845,22514.110001652058,35889.92470744885,18734.120848498154,0.45364567185522325,21742.780054805095,-0.14712635767861965,-3008.65920630694,19034.08203236803,0,0.09408783134031698,control,0.6007720295338429,-6.326433380180645,442.65307052018676,-0.04992867928657885,Low,-950.3465773085363
559,CA,46,0.7544203901827594,0.6265178844903352,0.25486379363481815,0.11861832187484664,15287.362226270925,27626.558734395476,33608.40839700751,20605.388410501408,0.4558528601520902,21816.517242385336,-0.17066502433824499,-1211.1288318839288,9508.077252230163,0,0.11397088467886465,treatment,0.5595874516548761,-7.85059111955927,206.69733157022094,-0.06726587977852638,Low,-639.5691813734556
560,FL,59,0.7939655698445316,0.4769772977110142,0.356173395641571,0.16684930664741468,16213.261613964169,26413.16881255317,23805.010826778336,21112.875288513613,0.45364567185522325,21742.780054805095,-0.02333162585579096,-629.9047662914818,867.1054375816457,0,0.46628848237602283,treatment,0.43580793466491424,-1.3765659254916667,14.696702331892299,-0.03576054283160973,Medium,-31.00816114016014
561,TX,183,0.6505342603320876,0.34783775534296,0.5122692275231122,0.13989301713392785,14225.879585665063,26389.613425117153,33623.685374735374,23170.603701008942,0.45981866948023653,21705.387221891568,0.11198091413727651,1465.2164791173745,30025.959375523453,1,0.7455878162128969,control,0.34783775534296,20.4925072871216,164.07628074056532,0.058181260407081936,High,1746.9481613997932
562,TX,43,0.13133269000662473,0.39341340618745274,0.4406078115654457,0.16597878224710144,14427.285295150035,19442.857343820295,30793.818896895395,19353.682836087417,0.45981866948023653,21705.387221891568,0.06640526329278379,-2351.7043858041507,-6715.118603823117,0,0.5905785193111208,control,0.39341340618745274,2.855426321589703,-156.16554892611902,-0.0010920182020559,High,7.333031744339046
563,TX,43,0.9744879081565403,0.5127705737904782,0.417705002442011,0.06952442376751085,16677.375623291533,23803.602981914115,36172.927065880875,21009.453419603193,0.45981866948023653,21705.387221891568,-0.05295190431024166,-695.9338022883749,1584.5938645165766,0,0.2933313877659484,control,0.5127705737904782,-2.2769318853403915,36.85102010503667,-0.06286654661151436,Low,-99.61794404395104
564,FL,23,0.870868692189707,0.4821946888174482,0.45898897390339516,0.05881633727915671,15416.462292566925,28749.547885903492,41379.11166781396,23063.229510333633,0.45364567185522325,21742.780054805095,-0.02854901696222495,1320.4494555285382,-867.0432797838337,1,0.4405537691815671,control,0.4821946888174482,-0.6566273901311739,-37.69753390364494,-0.06963671369439256,Low,60.37804463495393
565,CA,86,0.9015562465520279,0.6141704928079802,0.22320617467153883,0.1626233325204809,14647.610227432291,26179.298265217116,33235.817246076556,20244.43037280431,0.4558528601520902,21816.517242385336,-0.15831763265589,-1572.0868695810277,21404.460150847037,0,0.18396672160867655,treatment,0.5768706765218425,-13.615316408406539,248.88907152147718,-0.04288538501063344,Low,-917.9385145138363
566,CA,53,0.6964589436973685,0.3407237436059489,0.38305428402439784,0.27622197236965323,15072.508423492716,21508.98687990497,36856.848569643145,23555.342472193268,0.4558528601520902,21816.517242385336,0.11512911654614127,1738.8252298079315,10610.038864404196,1,0.8468892894933983,control,0.3407237436059489,6.101843176945487,200.18941253592823,-0.0021181561937519966,High,-22.473719536587147
567,FL,196,1.24314924974508,0.4225752310645618,0.4216374343627722,0.15578733457266603,16023.571000891665,30000.771269949382,33933.0713691608,24706.955187812637,0.45364567185522325,21742.780054805095,0.031070440790661458,2964.175133007542,18051.25268079933,1,0.7283726556206769,control,0.4225752310645618,6.089806394969646,92.09822796326189,-0.002808208753707242,High,-50.691685793602
568,TX,135,1.7276174768251242,0.2748936152944332,0.6480750292177493,0.07703135548781746,14964.42748308605,17726.891238113938,39487.13838729637,18643.728923025923,0.45981866948023653,21705.387221891568,0.18492505418580335,-3061.6582988656446,-76433.93912017942,0,0.6993872366576668,control,0.2748936152944332,24.964882315083454,-566.1773268161438,-0.011805982589041641,Medium,902.377754464707
569,TX,42,0.7497745431936533,0.4762275987614829,0.4221552824814039,0.10161711875711314,15319.379284706145,25382.65457673485,46403.17663571132,22726.290035139784,0.45981866948023653,21705.387221891568,-0.016408929281246376,1020.9028132482163,-703.5807267558491,1,0.39763873170048764,control,0.4762275987614829,-0.6891750298123478,-16.751922065615457,-0.04305263197575293,Low,30.291002094252356
570,CA,128,1.4199088416917045,0.4057377459430907,0.49460987971389603,0.0996523743430132,11571.311473218835,30147.176659164295,42424.8187819813,23833.74317854856,0.4558528601520902,21816.517242385336,0.0501151142089995,2017.225936163224,12939.969046550517,1,0.4800193753382051,control,0.4057377459430907,6.414734618751936,101.09350817617592,-0.043281283139007976,Low,-560.058464113752
571,TX,88,1.109994943644188,0.3744605237336764,0.3521543329659903,0.27338514330033337,15487.857324696315,20295.72877377926,31918.723839487073,21672.92488452907,0.45981866948023653,21705.387221891568,0.08535814574656014,-32.46233736249633,-243.84139329985302,0,0.797814318598423,treatment,0.35495085307905466,7.511516825697292,-2.7709249238619664,-0.02555727258852386,Medium,6.231920956929799
572,NY,114,1.0106259675347302,0.4437351299166591,0.41209637319859205,0.1441684968847489,14740.32609877399,23570.84077885396,41905.031683515874,22295.643944380852,0.45660124483146614,21757.72819188544,0.012866114914807047,537.9157524954135,788.9809910143621,1,0.6771252090547014,treatment,0.4141481549615046,1.4667371002880034,6.920885886090896,-0.02539508629886278,Medium,-20.036240354972005
573,CA,81,0.8967631790311507,0.5105985886008936,0.38096175281214983,0.10843965858695669,16840.47141539687,20782.009463846018,36501.13921040503,20474.0427623921,0.4558528601520902,21816.517242385336,-0.05474572844880338,-1342.4744799932378,5953.074209823823,0,0.2808893276913512,control,0.5105985886008936,-4.434404004353073,73.49474333115832,-0.0387159964212182,Medium,-230.47919980278553
574,TX,188,0.9750349389298023,0.48355877800953967,0.3577238103180997,0.15871741167236073,14899.62515234466,29234.789692909624,41158.84765402809,24195.45066132828,0.45981866948023653,21705.387221891568,-0.02374010852930314,2490.0634394367116,-11113.502743850548,1,0.4765793163246923,control,0.48355877800953967,-4.46314040350899,-59.114376297077385,0.0164880314829714,High,-183.23978312669686
575,CA,76,1.344877206909588,0.38039476504602504,0.49465157457227865,0.12495366038169627,17965.371861315234,22542.605581365984,29868.36681129763,21716.830516628812,0.4558528601520902,21816.517242385336,0.07545809510606516,-99.68672575652454,-571.6849529040529,0,0.5617225684589858,treatment,0.32441342896965375,5.734815228060953,-7.522170432948064,-0.05611662677706042,Low,32.0810311361781
576,NY,73,0.6585757117130463,0.3988265426368971,0.41465677520421607,0.1865166821588867,16223.499165863876,27982.594012012352,34556.68645081501,24518.932779874893,0.45660124483146614,21757.72819188544,0.05777470219456904,2761.204587989454,11645.527412163894,1,0.7904055453411448,control,0.3988265426368971,4.21755326020354,159.5277727693684,-0.004938225395075546,High,-57.50823920579615
577,CA,89,0.9174979806545646,0.34997933844399065,0.48291931021441475,0.16710135134159468,13511.622131756141,29166.640320640057,35893.234600913594,24811.73040572618,0.4558528601520902,21816.517242385336,0.10587352170809955,2995.2131633408426,28223.12516237235,1,0.7751588666892973,treatment,0.34031713074197395,9.42274343202086,317.1137658693522,-0.011695814347013889,Medium,-330.09243219164324
578,CA,120,1.374700062346751,0.6093428295247658,0.34227652254243834,0.048380647932795694,12531.362573891034,21144.804095615727,34730.42356699471,16553.546339415614,0.4558528601520902,21816.517242385336,-0.15348996937267562,-5262.970902969722,96937.58912473268,0,0.08850384667315468,treatment,0.5465689812912229,-18.418796324721075,807.8132427061056,-0.06451269138812898,Low,-6253.704771113128
579,CA,76,1.2951144080583992,0.43266496477067495,0.4933054319617055,0.07402960326761956,14834.608962218746,20513.22168849367,36449.23142863192,19236.02139206498,0.4558528601520902,21816.517242385336,0.023187895381415247,-2580.495850320356,-4547.556353514749,0,0.345489476667951,treatment,0.36354076342969344,1.7622800489875587,-59.836267809404596,-0.0667578852269684,Low,303.5852451111086
580,CA,157,0.663224218314927,0.3471561371036095,0.5278422187165973,0.12500164417979315,15056.912351562978,26437.49778459801,34450.46361019451,23488.291610644013,0.4558528601520902,21816.517242385336,0.10869672304848071,1671.774368258677,28529.474094467467,1,0.7045349700471241,treatment,0.40267148441737,17.06538551861147,181.71639550616223,0.050265202235367734,High,1434.039785027092
581,NY,187,0.9452224366656864,0.37006673673610657,0.43613680816960526,0.19379645509428825,11604.960641733165,27326.842897212267,33217.88199206448,22650.359728982043,0.45660124483146614,21757.72819188544,0.08653450809535956,892.631537096604,14444.521591962095,1,0.8349573606465271,control,0.37006673673610657,16.18195301383224,77.24343097305933,0.03389057587476768,High,489.53315498711146
582,FL,154,1.2184023543502083,0.31619886201251945,0.4727176964124834,0.21108344157499723,14896.04524515192,24788.48402520709,32713.30595724462,23333.304827708635,0.45364567185522325,21742.780054805095,0.1374468098427038,1590.52477290354,33666.3336257529,1,0.8696590464197276,control,0.31619886201251945,21.166808715776384,218.6125560113825,-0.0048382360637924116,High,-162.88566948378482
583,CA,122,1.199028435796329,0.5034785102193557,0.38860337696004715,0.10791811282059707,14341.86121269161,25076.754289916382,30906.484682367187,20301.099818237344,0.4558528601520902,21816.517242385336,-0.047625650067265546,-1515.4174241479923,8805.074273693723,0,0.31621077717123286,control,0.5034785102193557,-5.810329308206397,72.17273994830921,-0.04125736601893626,Low,-363.27417213370126
584,CA,185,1.2925403563729863,0.30293361017619436,0.6127527113764116,0.08431367844739396,15402.300328975673,29439.524828140566,36541.66463164327,25785.985265435786,0.4558528601520902,21816.517242385336,0.15291924997589584,3969.468023050449,112296.49348431268,1,0.7513671962796512,control,0.30293361017619436,28.29006124554073,607.0080728881767,0.011521904529927574,High,1293.8694769718845
585,TX,104,1.1152857664501894,0.678715440016652,0.24404928221534408,0.07723527776800394,19034.68513143724,24280.117829160066,34287.43595109459,21492.879662507778,0.45981866948023653,21705.387221891568,-0.21889677053641543,-212.50755938379007,4837.7907202234655,0,0.07710467528098817,control,0.678715440016652,-22.765264135787206,46.51721846368717,-0.07061052319672789,Low,-341.59893387125396
586,CA,80,1.1655859443987353,0.4063150945782076,0.39800398832799544,0.195680917093797,11660.329040218428,29129.25069638496,32302.268542930917,22652.263183647454,0.4558528601520902,21816.517242385336,0.04953776557388262,835.7459412621174,3312.0789214053316,1,0.7588272554415484,treatment,0.3622158989918104,3.9630212459106096,41.40098651756664,-0.04509602597566342,Low,-149.36159707314212
587,TX,22,1.1028389265781475,0.5661605899663525,0.31289716693478137,0.12094224309886616,16889.587209753372,23271.03922432803,27506.114241657717,20170.312059202293,0.45981866948023653,21705.387221891568,-0.10634192048611601,-1535.0751626892743,3591.342499600117,0,0.20520160722373137,treatment,0.45120499677929415,-2.3395222506945523,163.2428408909144,-0.11535732192464038,Low,-414.28765286801337
588,FL,147,1.473919923258367,0.460982958948386,0.43657430971853284,0.10244273133308113,15971.33435093136,32192.697229699555,37692.680726674684,25278.358703386482,0.45364567185522325,21742.780054805095,-0.007337287093162725,3535.578648581388,-3813.408671009395,1,0.4106477984858809,control,0.460982958948386,-1.0785812026949206,-25.941555585097927,-0.043037727444504126,Low,164.12044301741105
589,NY,198,0.8734566461706346,0.41147199589384076,0.48807666000327193,0.1004513441028872,14006.140138595467,22345.425243843598,38378.33606188252,20524.5703988131,0.45660124483146614,21757.72819188544,0.04512924893762538,-1233.1577930723397,-11018.994034541,0,0.5106527229621346,treatment,0.44903459017235414,8.935591289649825,-55.65148502293434,0.03818710156303001,High,-420.783444319439
590,NY,105,1.014457348883565,0.5678657782408981,0.26352704354993783,0.16860717820916413,15048.380407758807,28552.38842487992,30311.901971416402,21180.59101696843,0.45660124483146614,21757.72819188544,-0.11126453340943199,-577.1371749170103,6742.564340439782,0,0.2753380353014798,treatment,0.5221981353897821,-11.682776007990359,64.21489848037888,-0.045982690511723656,Low,-310.0412493218267
591,FL,66,0.6955093503046872,0.4598180010396875,0.31376088539924163,0.22642111356107078,16827.16371629159,22100.62063711964,35515.1349866135,22713.11949410894,0.45364567185522325,21742.780054805095,-0.006172329184464254,970.339439303847,-395.2907930434198,1,0.650999127209724,treatment,0.454439148864977,-0.40737372617464074,-5.989254440051815,-0.013586938984988695,Medium,5.370791886408738
592,NY,95,0.6363934699586763,0.42119598299337824,0.4962761429928622,0.08252787401375963,15222.540873564596,27359.78190798601,32274.286375948097,22653.20834523735,0.45660124483146614,21757.72819188544,0.0354052618380879,895.480153351913,3011.9473835223803,1,0.4622741990630608,treatment,0.41534838833027243,3.36349987461835,31.704709300235585,-0.0022237853145584685,High,-6.697924359699873
593,FL,57,1.0974870103175143,0.4630541481892697,0.4257468933893094,0.11119895842142091,11127.892995463253,24976.968646035304,38591.420018567376,20078.00952955556,0.45364567185522325,21742.780054805095,-0.009408476334046456,-1664.7705252495361,892.788383040416,0,0.39151172288825187,control,0.4630541481892697,-0.536283151040648,15.662954088428348,-0.059661289896288106,Low,-53.264906536612564
594,FL,183,0.7827441202174443,0.47281962057302784,0.34975076415104506,0.17742961527592702,15729.17949700127,25833.685295538824,32521.503343682805,22242.693681113924,0.45364567185522325,21742.780054805095,-0.01917394871780459,499.9136263088294,-1754.1132368544318,1,0.4932912158012106,control,0.47281962057302784,-3.50883261535824,-9.585318234177223,0.03297746001017876,High,-57.84619912169225
595,FL,188,0.9826943191307932,0.5919262316361477,0.2177792859093487,0.1902944824545037,16443.779033970877,26997.219901447985,32542.46395537864,21805.590765293993,0.45364567185522325,21742.780054805095,-0.1382805597809244,62.81071048889862,-1632.8740388487865,1,0.3371023897867665,treatment,0.5629791561085074,-25.996745238813787,-8.685500206642482,-0.020909476673145466,Medium,34.14254162549353
596,NY,160,1.4853247931572628,0.4383903701047214,0.42242161121211214,0.1391880186831665,14173.257339591933,25737.913205955396,35655.06870816057,22048.428665891384,0.45660124483146614,21757.72819188544,0.018210874726744708,290.7004740059456,847.025586420413,1,0.6487230984786494,treatment,0.4025107057738468,2.9137399562791533,5.293909915127581,-0.03374617482167902,Medium,-28.583873517778446
597,TX,106,1.4679813107118462,0.5215311817793438,0.4019619808230806,0.07650683739757565,16727.55052198348,25473.482301373595,32899.63707102119,21480.35778015741,0.45981866948023653,21705.387221891568,-0.061712512299107236,-225.02944173415744,1472.0360122121251,0,0.2534030722371147,control,0.5215311817793438,-6.541526303705367,13.887132190680427,-0.08113427928842115,Low,-119.43258093743229
598,FL,77,1.66721343360649,0.46058865356994083,0.4397795335608218,0.09963181286923736,16885.360798486872,19425.9189804531,32557.017766443994,19564.041885118495,0.45364567185522325,21742.780054805095,-0.006942981714717578,-2178.7381696865996,1164.7743240434302,0,0.3920746824245596,control,0.46058865356994083,-0.5346095920332534,15.126939273291304,-0.0917630064124273,Low,-106.88319376622795
599,CA,69,1.4912957525197363,0.4849965693946687,0.4232521130522409,0.09175131755309035,17611.30234798473,29135.736751576576,31926.333057092375,23802.466489410494,0.4558528601520902,21816.517242385336,-0.029143709242578475,1985.949247025157,-3993.576992381499,1,0.34609525845324557,control,0.4849965693946687,-2.0109159377379147,-57.87792742581883,-0.08265883873106045,Low,330.10443657333576
600,NY,49,1.7209054575356468,0.5129275317974512,0.4333778461804431,0.05369462202210561,17006.202734307644,29587.00303949209,32788.53627007021,23305.869307624314,0.45660124483146614,21757.72819188544,-0.05632628696598507,1548.1411157388757,-4272.850996698463,1,0.3049185771909812,control,0.5129275317974512,-2.7599880613332686,-87.20104074894822,-0.10306414751170556,Low,440.37774541926854
601,FL,120,1.1309589003437683,0.5838184328549034,0.2655188768258738,0.1506626903192227,20090.445534634455,24680.33296928107,33125.29408847161,23273.012642063746,0.45364567185522325,21742.780054805095,-0.13017276099968017,1530.2325872586516,-23903.352102617122,1,0.2584621853444833,treatment,0.5380749871156767,-15.620731319961621,-199.19460085514268,-0.04776813024101223,Low,1141.8184364345882
602,FL,44,0.729093825206625,0.6198580303936942,0.27091564792540457,0.10922632168090114,17331.954133863903,26671.019095422143,35064.34051001917,21798.89630743386,0.45364567185522325,21742.780054805095,-0.166212358538471,56.11625262876623,-410.397446877788,1,0.1302237133761224,treatment,0.5718589219932992,-7.313343775692724,-9.32721470176791,-0.05730998946631094,Low,23.519873357566933
603,CA,131,0.6998822291543559,0.44865665948693306,0.43652286229885634,0.11482047821421054,15339.971158084383,29097.698482193133,34190.22554098917,23509.92889103617,0.4558528601520902,21816.517242385336,0.0071962006651571375,1693.411648650832,1596.3830342451809,1,0.45448731379832474,treatment,0.45326320358161715,0.942702287135585,12.186130032405961,0.007410745933779717,High,11.8303890797874
604,TX,174,1.418899182232456,0.535185471628074,0.4140981303429487,0.05071639802897721,16602.42703102544,26803.81399687773,37472.85849097539,21885.275409449103,0.45981866948023653,21705.387221891568,-0.07536680214783742,179.88818755753528,-2359.0219546264384,1,0.2776048367280197,control,0.535185471628074,-13.11382357372371,-13.55759744038183,-0.037404913984393995,Medium,88.23901330009892
605,TX,198,1.015487950843126,0.46517178670472337,0.4382545395811853,0.09657367371409123,15263.382448770053,23405.28076972674,29232.772393246498,20180.681655220527,0.45981866948023653,21705.387221891568,-0.005353117224486836,-1524.7055666710403,1616.0616709811063,0,0.3321720802600405,treatment,0.47151436693788307,-1.0599172104483936,8.161927631217708,0.005746510387708237,High,9.286715179470058
606,TX,145,1.0378394547538048,0.5240529395735841,0.34103809781991423,0.13490896260650165,14503.310806928226,21396.774090992832,45446.011030495596,21028.69200012248,0.45981866948023653,21705.387221891568,-0.06423427009334759,-676.6952217690887,6302.718428669041,0,0.3658216463390344,control,0.5240529395735841,-9.3139691635354,43.467023645993386,-0.015791904398552048,Medium,-99.53192687653367
607,FL,142,0.835278673613856,0.47024582541937276,0.38084227420437905,0.1489119003762481,12918.06980398647,26903.381215438167,35110.731270186974,21549.019000718836,0.45364567185522325,21742.780054805095,-0.01660015356414951,-193.7610540862588,456.73778186683927,0,0.468966379133063,treatment,0.46804848156829704,-2.3572218061092305,3.2164632525833756,2.1781346643989785e-05,High,0.009948363952248618
608,FL,66,0.8712478181052152,0.27247120272816433,0.6074849081312621,0.12004388914057353,14761.416779094181,25417.357209125843,39856.555921635416,24247.25787347865,0.45364567185522325,21742.780054805095,0.18117446912705892,2504.4778186735566,29947.33098975263,1,0.790527488137855,treatment,0.24824466565142078,11.95751496238589,453.7474392386762,-0.01851051023947875,Medium,-554.3403769308753
609,FL,137,1.1151277869330776,0.3972301719081575,0.339508491111687,0.26326133698015536,16791.403112734566,24983.7528648957,37414.76431729157,25002.109059486338,0.45364567185522325,21742.780054805095,0.05641549994706574,3259.3290046812435,25191.10451487584,1,0.7958611021272322,control,0.3972301719081575,7.728923492748006,183.87667529106452,-0.01946010340204335,Medium,-490.2214986711649
610,NY,58,0.6834329529627889,0.43344496987287556,0.47322034148907804,0.09333468863804631,13396.055816335096,22714.73538209441,35603.38015599184,19878.55824539698,0.45660124483146614,21757.72819188544,0.023156274958590572,-1879.1699464884587,-2523.8454065387873,0,0.477846872990629,control,0.43344496987287556,1.343063947598253,-43.51457597480668,-0.024354177553957745,Medium,61.466179149586296
611,CA,35,1.0771415397424287,0.5743033242447686,0.3017909754873768,0.12390570026785444,15838.382615519911,23977.159111512632,37255.93061271221,20948.34819613178,0.4558528601520902,21816.517242385336,-0.1184504640926784,-868.1690462535553,3599.225925387106,0,0.19409755530995917,treatment,0.4876089229720516,-4.145766243243744,102.8350264396316,-0.08729293314306974,Low,-314.18698807161996
612,FL,41,1.453324058540539,0.4921330951618347,0.40546222197198084,0.1024046828661845,14328.279705517149,26010.213128726635,36698.15006387714,21355.641868025934,0.45364567185522325,21742.780054805095,-0.038487423306611424,-387.1381867791606,610.8980021816657,0,0.4132006368265621,treatment,0.4007927403661602,-1.5779843555710684,14.899951272723552,-0.09229604483972897,Low,-56.38346940185986
613,CA,73,0.35990924750235376,0.5280210887341604,0.3123184462263274,0.15966046503951223,15104.317795080098,24116.8427380796,34121.542654616285,20955.394546688243,0.4558528601520902,21816.517242385336,-0.07216822858207023,-861.1226956970931,4536.636066440172,0,0.48600604194058566,treatment,0.5408960525752843,-5.268280686491127,62.14569954027632,0.00756902907422119,High,34.33793028604612
614,CA,168,0.537606436576866,0.4764389269938553,0.41083235161683623,0.11272872138930852,14992.15122238012,25098.30233891598,46968.700106766446,22748.760521561253,0.4558528601520902,21816.517242385336,-0.020586066841765116,932.2432791759165,-3224.125372927488,1,0.3984621287550976,control,0.4764389269938553,-3.4584592294165395,-19.191222457901716,0.026901359298012517,High,-86.73335507896095
615,TX,35,1.2026829884509174,0.424271094087107,0.3791317668451703,0.19659713906772275,15494.93502384919,24906.795244474048,40573.70893258059,23993.68542037731,0.45981866948023653,21705.387221891568,0.03554757539312953,2288.2981984857433,2847.020845642205,1,0.6926301323518774,control,0.424271094087107,1.2441651387595334,81.34345273263443,-0.07794135628778548,Low,-221.90066608895143
616,NY,78,1.4091903620982589,0.4877108554686669,0.31756124094205035,0.1947279035892827,19641.410516088145,26971.96776306134,27028.79352833728,23407.840979220047,0.45660124483146614,21757.72819188544,-0.031109610637200746,1650.1127873346086,-4004.080573072766,1,0.5257334789320123,control,0.4877108554686669,-2.4265496297016584,-51.334366321445714,-0.07564889460483071,Low,302.90426926163184
617,FL,50,0.8530321809580954,0.4031571751719508,0.4943017533797157,0.10254107144833341,14073.995914427156,20690.839542698726,40254.56331270951,20029.296753866372,0.45364567185522325,21742.780054805095,0.05048849668327243,-1713.483300938722,-4325.559797814369,0,0.5772080727585087,control,0.4031571751719508,2.5244248341636215,-86.51119595628737,-0.026710519914733055,Medium,115.53795112188938
618,TX,189,0.4005278154866384,0.43516480802732116,0.43162939339704826,0.1332057985756305,15043.685260864459,23931.946810124628,35354.07433171506,21585.581797290342,0.45981866948023653,21705.387221891568,0.02465386145291537,-119.80542460122524,-558.2429381515718,0,0.5346274612702581,treatment,0.489964363687017,4.659579814601005,-2.953666339426306,0.0565296181595889,High,-31.55726013399536
619,TX,51,1.4295772521822256,0.2892105865653511,0.6021722001472471,0.10861721328740179,14689.068202773105,21694.42399590724,43183.194427890936,22002.451299170723,0.45981866948023653,21705.387221891568,0.17060808291488544,297.06407727915575,2584.7581691012833,1,0.7629622115437809,control,0.2892105865653511,8.701012228659158,50.68153272747614,-0.047457089824595344,Low,-122.6651006058962
620,FL,181,0.7566804544256427,0.4103612972478091,0.43657543737693594,0.15306326537525497,12117.346921433906,25466.550837801537,33368.27018363475,21198.017166607435,0.45364567185522325,21742.780054805095,0.04328437460741413,-544.7628881976598,-4267.929487418551,0,0.6449956692648068,treatment,0.46653377055740647,7.834471803941958,-23.57972092496437,0.05017696917514064,High,-214.1517663318744
621,CA,28,0.8916260971217163,0.661694420557638,0.24592207210249917,0.09238350733986282,16838.284824675065,22569.913974856554,23322.08782171461,18846.81540357801,0.4558528601520902,21816.517242385336,-0.20584156040554785,-2969.7018388073266,17116.065692301094,0,0.0915816169473952,control,0.661694420557638,-5.76356369135534,611.2880604393248,-0.10679452514284538,Low,-1827.9021079230422
622,TX,158,1.095713461695933,0.4497278372420416,0.38842930389923225,0.16184285885872626,13452.664469525269,27818.453212709734,33243.88280585618,22235.825146852876,0.45981866948023653,21705.387221891568,0.010090832238194958,530.4379249613085,845.7044979426079,1,0.5503779752565309,treatment,0.4605432138030987,1.5943514936348033,5.352560113560809,0.0035439164082922137,High,2.9971060468253365
623,CA,29,0.8000699884267728,0.6178736421004978,0.28150832735208464,0.10061803054741761,17863.849189709195,23766.4717020941,26989.603619807516,20443.702018177293,0.4558528601520902,21816.517242385336,-0.16202078194840758,-1372.8152242080432,6450.3132868091025,0,0.11527833911241178,control,0.6178736421004978,-4.698602676503819,222.42459609686563,-0.0761626387347355,Low,-491.272880589106
624,NY,36,0.7371610818528416,0.5622786811070022,0.24868921017306006,0.18903210871993772,13550.5948129393,23271.42456684862,31596.36782986804,19379.29081353718,0.45660124483146614,21757.72819188544,-0.10567743627553605,-2378.437378348259,9048.497921487042,0,0.409784684745949,treatment,0.5010192924792098,-3.804387705919298,251.34716448575114,-0.058766641426805766,Low,-531.7498328032262
625,CA,87,0.7426599422307734,0.33119354471323886,0.5491210354524271,0.1196854198343342,15886.198270036934,22500.1164486877,32146.199235961874,21464.12491080868,0.4558528601520902,21816.517242385336,0.12465931543885134,-352.3923315766551,-3821.8218533614495,0,0.7317381901659595,control,0.33119354471323886,10.845360443180066,-43.92898682024654,0.005794812530206694,High,-22.146741164076698
626,NY,67,1.5573785682783048,0.2842614245693589,0.618949391346577,0.09678918408406409,18583.77756323637,25753.040986910804,36888.43971586871,24792.88211041067,0.45660124483146614,21757.72819188544,0.17233982026210726,3035.1539185252295,35046.218012693396,1,0.7494545800695596,treatment,0.22359133666823847,11.546767957561187,523.0778807864685,-0.05280003276042497,Low,-1850.441459199207
627,CA,199,1.3478840765275844,0.5186176002701242,0.41058118536915744,0.07080121436071847,16026.888050702724,21191.948151273995,36274.2725845174,19581.103961920726,0.4558528601520902,21816.517242385336,-0.06276474011803396,-2235.4132804646106,27920.721587347845,0,0.27571540405338657,control,0.5186176002701242,-12.490183283488758,140.30513360476303,-0.03359206431724815,Medium,-937.9146753461677
628,TX,130,1.1723552021851544,0.43907631205844627,0.41861729295649397,0.1423063949850598,13941.163388758157,24720.693129669882,38200.248929365065,21905.8839571606,0.45981866948023653,21705.387221891568,0.02074235742179026,200.4967352690328,540.640742830804,1,0.678606275914472,treatment,0.39713462673164124,2.6965064648327335,4.158774944852339,-0.03577162859623745,Medium,-19.339599856537443
